time,speaker,talk
2247,T,Okay. 
2248,S,And I say-
2250,T,What one is this one? 
2251,S,I say cloudy.
2254,T,Okay. But you've got some sun there. Is it completely cloudy?
2259,S,"No. It's just cloudy. Mostly cloudy is completely cloudy, right? The same thing?"
2266,T,Mostly cloudy means there must be some- a little bit of sun.
2270,S,All right.
2271,T,So what have you got there? 
2272,S,Mostly cloudy.
2273,T,A little bit of sun. Right. You want it all the way cloudy so what are you going to do?
2276,S,Fill it in?
2277,T,Right.
2279,S,"All right. So whole circle, that's cloudy."
2284,T,Uh-huh.
2285,S,"And then half is partly cloudy, right?"
2289,T,Yes. 
2294,S,"And then... cloudy, partly cloudy, and then mostly cloudy is 75%. "
2303,T,Yep. 
2309,T,That's right. You know what it is. You're the only one that has to look at it. So then what is going to be mostly sunny?
2321,S,This?
2322,SN,A quarter. 
2323,T,That's clear. That's completely sunny.
2327,SN,Completely sunny?
2328,T,"If you've got partly cloudy here, what's mostly sunny gonna look like? "
2334,T,"Mostly clear except a little bit of clouds. Right. Right, right, right. Yep. Yep. There you go. You got it. "
2345,T,"You sigh like you're in pain, Todd. Is this hurting?"
2354,T,"Come on, you're not gonna make me stand here the whole time, are you?"
2357,SN,No. 
2358,T,"Okay. Then stay on task, okay?"
2359,SN,Where is Kansas City at?
2361,SN,I'm trying to calm her down.
2363,SN,I've got energy because he won't let me talk all day.
2365,T,"Okay. A very good question, Jennifer. That was the other one I hadn't answered. Listen, please. "
2370,T,One of those has a variable direction which means you're not gonna have an arrow shooting into that circle because they're all over the place. 
2378,T,"If you don't have the arrow shooting into the circle, then you can't put the what? Five miles per hour?"
2382,SN,Yeah.
2383,T,"Okay. So put the line on there anywhere. Because if it's variable, it's changing a whole lot. "
2388,T,"So just put it anywhere, and then put the five-mile-an-hour line on there. There's another one, though, that says variable-"
2396,T,Speed.
2397,T,"speed, so put the arrow for the wind direction and then put a V at the end of it, okay? "
2404,T,Because you can't say. It's probably anywhere from three to 15 miles an hour. 
2410,T,Okay? Get it?
2412,SN,Yeah.
2413,T,Okay. Does that help? Okay.
2424,SN,"Okay, with that line stuff with the- with the-"
2431,SN,The calm wind chill?
2432,SN,Yeah. The wind speed.
2433,T,Uh-huh.
2434,S,The lines with the five and the 10. How are we supposed to know-
2438,T,Nine is closer to what? Nine or- I mean 10 or five?
2442,S,It would be ten.
2443,T,Okay. So use the 10.
2445,S,Okay.
2446,T,Okay? And even when you get to the 12- that's halfway between the 10 and the 15- you'll pick.
2453,S,Okay.
2454,T,Okay? You can either pick one 10 mile an hour or the 10 mile and five mile.
2458,SN,"What about the ""calm?"" What do you do? Do you just- "
2460,T,Calm you don't put any //line at all.
2461,S,//Okay.
2462,T,"There's no line because there's no direction, there's no nothing, okay?"
2465,SN,"Oh. Uh, and another thing. What if you have like three? Do you put like different-"
2471,T,You shouldn't have two on there. It's one or the other. What is that? New York?
2475,S,"Yes, New York."
2476,T,Nine-mile-an-hour wind out of the northeast. Which direction is the northeast?
2482,S,Up here.
2483,T,"Yeah. So erase that one you've got on the bottom, and then don't forget to put your 10-mile-an-hour line on there. "
2491,T,Okay. 
2498,T,All right. How many of you guys got done here? We only have like 15 minutes. How many have you got gone?
2507,SN,I'm on my first one.
2508,T,On your what?
2509,S,My first one.
2510,T,Hannah! Oh. You found all your cities first?
2513,S,Yeah. 
2516,SN,I'm like halfway done. 
2520,T,You're halfway done? 
2521,S,Yep. 
2522,SN,"What would- mostly cloudy is that, right?"
2524,T,Uh-huh.
2525,S,And partly- partly cloudy is half?
2528,T,Uh-huh.
2530,S,"And then ""mostly"" is just like 75%?"
2532,T,//Uh-huh.
2533,S,//What would the 25% be?
2534,T,What do you think? What is it mostly of if only a quarter of it is dark? 
2538,S,Mostly clear.
2539,T,Mostly clear or mostly sunny.
2541,SN,It goes like that.
2542,T,You don't have any on there. 
2543,SN,Oh. 
2544,T,Unfortunately it was a cloudy day all the way around the country.
2548,SN,Like light green air is light rain?
2551,T,Yeah.
2552,S,Okay.
2553,T,"Yeah. If you use the- when you use the colored pencils, if they're dull, just use the hand sharpeners please. Don't use the power sharpeners,"
2562,T,"because they chew it up, eat them away. "
2564,SN,That's just (inaudible).
2566,T,Yeah. 
2568,T,"Yeah they drew their hand today, in art. They didn't-"
2574,SN,We had to draw it upside down. 
2575,T,You had to do your hand. Remember you had to do your hand?
2579,S,"Yeah, but we had to draw upside down."
2580,T,They haven't got there yet.
2583,S,Can I go back there?
2584,T,Don't push too hard.
2585,SN,"Oh, man, it hurts."
2586,T,What are you in now?
2588,SN,I'm in... a reading thing.
2592,T,"Oh, (inaudible). No, you can't come back to art. Sorry."
2603,SN,Creepy.
2606,SN,It's creepy.
2607,T,What's creepy?
2608,SN,My cousin-
2611,T,What?
2612,SN,Her cousin has a crush on him.
2614,SN,No. She used to.
2615,T,Whose cousin?
2617,S,My cousin used to.
2618,T,Your cousin has a- had a //crush on you?
2619,S,"//She used to. Yeah, that's why she creeps me out."
2622,T,"Oh. Not Lydia, your cousin?"
2624,S,Yes.
2626,T,Oh.
2627,S,I'm afraid of her.
2628,SN,Oh. 
2628,SN,She's strong.
2629,SN,She really scares me. 
2630,SN,I don't like my cousin; I like my cousin's friends. 
2635,S,My cousin scares me. I don't like him. I like my cousin's friends.
2639,SN,I don't know.
2641,T,Make sure you're putting those in the right place.
2643,S,I am.
2644,T,Okay. Because it looks like Los Angeles is on top of your circle. Your circle needs to be to the left of that city name.
2657,SN,Five miles an hour variable directions. //Does that need to be in any direction?
2658,SN,"//What one are we on, Los Angeles?"
2661,T,Yes. And that's the one where I told you to just put the arrow anywhere.
2667,SN,"I can't find it, Mitch."
2670,SN,How do you do a variable wind?
2674,SN,"Okay. My parents were in Las Vegas, you know, September 11."
2676,SN,It's there.
2677,T,They were? 
2678,SN,Yeah.
2679,T,Ooh.
2680,SN,"Yeah. You see, they made a really wise decision. You see, originally my dad didn't want to."
2684,SN ,"It's the speed, the variable speed."
2687,SN,It's what she said.
2691,SN,And then you put a V on it.
2696,SN,"That's for the five miles per hour, I think."
2700,T,They did drive? I wouldn't have gotten on an airplane.
2702,S,They had to drive- they couldn't get- like-
2704,T,Oh. //Yeah.
2705,S,//It was either drive or spend 200 dollars a night //to stay at the hotel.
2707,SN,"//I'm sorry, Jeff."
2708,T,Were they even flying planes at that point?
2709,SN,Yeah.
2710,T,When they were coming //back they were?
2711,SN,"//Oh. No. No, they weren't."
2713,T,We weren't having any planes in the air at that point. Wow.
2715,S,So they had to drive back and-
2717,T,"It would be a nice drive, unless you're in a hurry."
2720,S,"They- they tried to do that. See, they put-"
2723,SN,What's today? The 28th?
2724,SN,"But, I mean, they didn't have that thing- I mean they weren't back- they //initially were supposed to be gone one week. "
2729,S,But they weren't back home (inaudible).
2731,T,Oh. Yeah.
2732,S,(inaudible) if they didn't have that car.
2734,T,Yeah.
2735,S,Because there was so many people //who were just diving to get in a car.
2736,S,//Your name's right there.
2738,T,"Oh, I'm sure. Yeah. Supply and demand."
2740,S,"They just, like-"
2742,SN,"I drew variable direction. Like, what do you put for variable direction?"
2745,T,Variable direction? I think I answered that a few minutes ago.
2748,SN,I thought you answered variable speed.
2749,T,"What did I say about variable direction, Wes?"
2752,SN,Pardon?
2753,T,What did I say when the direction is variable?
2755,S,It can go any- you can just point the arrow in whatever way you want it to.
2759,T,Just put a line on there somewhere to attach your five miles per hour. 
2766,T,There you go. There you go.
2773,SN,Do we have to use different colors?
2775,T,"No. Uh-uh. No. Not on the station model. The whole thing can be the same color. When you shade, if you want to use color, you can use color. "
2783,T,Okay. It's just like shading when you did the station model worksheet.
2787,T,How are you doing over here? 
2788,SN,Good.
2789,T,You get it?
2790,SN,Yeah.
2791,T,Good. 
2793,T,"How many you got done, Mitch?"
2794,SN,"This thing is too big, but-"
2796,T,How many station models?
2797,SN,"One, two, three, //four, five, six, seven."
2798,SN,//Seven.
2800,SN,Eight.
2801,T,"Eight? One, two, three, four, five, six, seven, eight. Okay. "
2807,T,Yes? Who's calling me? What?
2809,SN,"Since Cape Hatteras is out in the ocean, where are we supposed to put it?"
2811,T,It isn't in the ocean.
2813,SN,There's no dot.
2814,T,It is right- it's a cape so I'm assuming it's like right here. We'll just make it right there. There's the city. Now go with it. 
2824,T,It's not in the ocean.
2826,SN,That's how they showed it on the map. 
2829,T,"Actually, I should show you the picture of the lighthouse that's there. "
2832,T,I'll pull that stuff out for tomorrow because it's kind of interesting.
2847,SN,Where is Cape Hatteras?
2849,SN,It's out in the ocean.
2850,SN ,I know but-
2851,SN ,It's in the middle of the ocean.
2854,SN,It's the little dot. It's right there.
2857,T,"It's not in your book map. Oh. Yes, it is in your book map. It's not on the plastic map. It's right here."
2861,SN,I know.
2862,T,It's- 
2863,S,"I know, but it's-"
2864,T,You know? Why are you asking //me?
2865,S,"//Well, it's like ""where do I put it?"""
2866,T,Okay.
2867,S,I know because I had to go there.
2868,T,It- it should be like right here somewhere. Anywhere that it looks like it might- right in that little cove area there. 
2876,S,There it is.
2877,T,"There- okay. I'll- to put it to you this way, there's a lighthouse on Cape Hatteras so it can't be back in that cove area, right? "
2885,T,It's got to be the most sticking out point of North Carolina. How's that?
2891,SN,That's good.
2892,T,"Okay. But they had to move the lighthouse because the most sticking out point of North Carolina got washed away, and they thought //that they-"
2900,SN ,//So the original Cape Hatteras is in the ocean.
2905,SN,"So wait, a continent got washed out to sea?"
2907,T,"Okay, Dorothy. You got me there. "
2909,S,I'm confused.
2910,T,I can't- no. They actually rolled it back. It's very interesting.
2913,S,//What?
2914,T,"//I'll find the stuff. You keep working, I'll find the picture. "
2916,S,That confuses me.
2917,T,You just keep working. Just- 
2918,SN,It's right here. That little part-
2920,T,It's that little part sticking out right there. 
2924,T,"Yeah, everything filled in. You're gonna have to wait for your group mates to figure out their stuff so //that you can move on to it, but-"
2929,S,//So Rhode Island is floating up the sea?
2931,SN,No. Rhode Island //is not an island- 
2933,T,"//Look at- look at where your cloudiness is; look at where your precipitation is and you can go ahead and shade that, "
2941,T,and then they're all gonna want to look at yours when they get done so they can copy it.
2944,SN,Rhode Island is not an island.
2947,T,"Rhode Island is not an island, nope. They probably thought it was when they named it."
2962,SN,Where is it anyways?
2963,SN,Where is Rhode Island? 
2965,SN,There is Iowa. 
2972,SN,Rhode Island is-
2977,SN,(If you see) Massachusetts (you see towards) Rhode Island- 
2980,T,"I'm really thinking we need an American geography class, you guys."
2984,SN,"Oh, yeah."
2985,T,Yeah.
2988,SN,Stop.
2989,SN,"Oh, yeah. I see it now."
2990,SN,When did you say it's Rhode Island?
2993,SN,Let's (inaudible) Massachusetts.
2995,SN,Isn't that the tiniest state?
3003,SN ,You got issues.
3019,T,"Uh, is there a problem? Do I need to be babysitting?"
3022,SN,No.
3023,SN,Yeah. You need to baby-sit them.
3024,SN,Baby-sit them.
3025,T,"No, I don't think that's in my job description. "
3029,S,Baby-sit (inaudible).
3032,T,Not when the kid being babysitted is 14 years old.
3039,SN,That means it's not me because I'm not 14 years old.
3041,SN,Neither am I.
3043,SN,You baby-sit at 14?
3049,T,There it is.
3050,SN,Miss Anderson?
3051,T,Uh-huh?
3052,S,Is the higher the humidity where a high pressure is or low pressure?
3058,T,Hmm. Good question. Where would the most humidity be?
3062,T,"Think about- look at- well, think about a weather map. "
3070,T,Where is the precipitation around the fronts? 
3078,T,Precipitation is behind the front or in front of the front?
3080,S,It's in front of it.
3082,T,"In front of the front. Okay. So if you're looking at precipitation, you're looking at humidity, too. "
3088,T,So what is higher humidity gonna tell you?
3095,S,Precipitation.
3097,T,It's gonna tell you there's precipitation so where would it be located in relationship to the front?
3102,S,By the precipitation.
3104,T,What will be by the precipitation?
3106,S,The front.
3108,T,The front. What front?
3112,S,Cold front.
3113,T,Very good.
3114,SN,Where is Des Moines?
3116,T,It's not Des Moines. It is Des Moines.
3119,S,Where is it?
3120,T,It's in Iowa.
3123,SN,I read that book in art.
3125,T,Hmm?
3126,S,I was looking through that book in art.
3127,T,Were you?
3128,S,One of the last days.
3130,SN,Is the bell going to ring late today?
3131,T,"You know what? I'm not sure. Jennifer, go ask Mrs. O'Brian if she is going to let everybody out for lunch by the bell or at nine minutes after."
3144,SN,Okay.
3145,T,Okay? Okay. So far Jennifer is the only one that got all of the cities plotted.
3150,SN,I'm almost done.
3151,SS,I'm almost done.
3152,SN,Two more.
3153,T,Two more? You might finish if you don't talk.
3157,SN,This is a- 
3158,SN,I haven't been talking all day. 
3159,SN,Yes you have.
3160,SN,I get a lot of //energy when I-
3161,SN,//(inaudible) I hate it.
3162,T,//Sit on your butt.
3163,SN,I don't like this. I get a lot of energy when I don't talk. 
3166,T,You what?
3167,S,I don't like this. I get a lot of energy when I don't talk.
3169,T,Tomorrow is gonna be even worse because you won't be allowed to talk in here either.
3172,S,I'll be running around the whole- the whole lunch hour.
3176,T,"Mark, sit. Thank you. Work."
3179,SN,We need the map.
3185,SN,I got all the cities.
3186,T,"You got all the cities done? Okay. I told Jennifer to go ahead and- ooh, Cynthia, you went ahead of your group. "
3191,T,You're supposed to be making those decisions with your group together.
3194,SN,Yeah but she- she wouldn't-
3195,T,"Okay. When you get to the point when you are ready to do precipitation and the fronts, decide as a group,"
3203,T,so that you can explain why you think the front needs to go somewhere and then someone else can either debate with you or agree with you. 
3210,T,And don't agree with the person just because they get better grades in science.
3216,T,Because a lot of times when it comes to this kind of stuff they won't get it. It happens an awful lot. 
3223,T,"They know the bookwork, they understand some of the concepts, but when it comes to actually applying them,"
3229,T,sometimes those people that really get good grades have a real hard time with this kind of stuff. Mitch?
3233,SN,Is this homework?
3235,T,No. It is not homework.
3236,SN,"Oh, good."
3238,T,I'm gonna give you one more minute to work and then I'm gonna explain the rest to you. What did she say?
3242,SN,Nine after.
3243,T,Nine after? I figured she was gonna be going to lunch.
3246,SN,So can we get out at the bell?
3248,T,"No. You'll get out before the bell. If you want to get out at the bell, it probably won't ring until a quarter after or so. "
3255,SN,Oh. The bells are behind?
3256,T,The bells are behind. Because it would actually be ringing during the middle of- if we were following that clock during the middle of fourth hour. 
3264,T,It's that middle bell.
3267,S,I don't like the fourth- the bell for fourth hour because there's no minute bell which is why I'm always late.
3272,T,You won't be today.
3273,S,I know.
3274,T,"Because there will be teachers in the hallway making sure you make it, because you won't be talking to each other in the hallway. "
3278,T,It's actually working out quite nicely.
3280,SN,"I feel like I'm in a state prison. I mean, //don't they-"
3282,T,//That's how we want it to feel.
3283,S,About the only difference is that- is that the teachers aren't carrying 12 gauges.
3287,T,"No, we won't do that, but we are definitely- it is definitely a //crackdown situation."
3293,SN,//You just keep hurting yourself.
3294,SN,"Yes, I do, and it's not fair."
3296,T,Work.
3297,S,I keep //(inaudible)-
3298,T,//Work.
3300,SN,I have a question.
3301,T,Hm?
3302,SN,How did this ever start anyways?
3303,T,Huh?
3304,S,How did that start anyways?
3305,T,Last Friday's behavior.
3307,S,(Mine)?
3308,T,No.
3311,SN,Houston's in Texas.
3312,T,Who's done?
3314,T,"Oh, there's that lunch bell. Stop. Freeze. You are responsible to bring the map and the instructions back to this room-"
3323,O,Can you send Dorothy to the office?
3325,T,She is on her way.
3326,O,Thanks.
3327,T,"Tomorrow if you don't have it, am I going to give you another one?"
3330,SS,No.
3331,T,No. Are you going to get a grade?
3333,SS,No.
3334,T,No. Just so long as we understand that. Have a nice lunch.
3337,SN,"You, too, Mrs. Anderson."
3339,T,"Make sure everything else is on the middle of the table. Don't- thank you, Jeff."
3342,SN,Do you want your pencil back?
3343,T,"Yes, I want my pencil back. Put that on and leave it on. It's not working, Victoria."
3352,SN,"See you tomorrow, Mrs. Anderson."
