time,speaker,talk
1445458049,Monique,oh wait you guys we should get a picture from this side so then you can get the walgreens in the background to
1445458052,Hadley,it's a different
1445458055,Ansley,yea it's different this actually talks about mcclellans woolworths perfect that's what we needed
1445458058,Monique,and did you get it so you can see it's walgreens behind it?
1445458061,Hadley,yea I did
1445458040,Ansley,so it's woolworths and mcclellans and we got pictures of both solid let's roll
1445458043,Monique,* then we're gonna go through the arcade right hur
1445458046,Jarod,that's sign probably been there for a long time
1445458049,Ansley,* this is so interesting
1445458052,Monique,* yea
1445458055,Hadley,so we want to take a picture of this building but
1445458058,Jarod,that sign's definitely been there for a long time
1445458061,Monique,* we should get a picture of that sign
1445458064,Jarod,yea
1445458067,Hadley,is there any specific like I guess we can just take a picture of it
1445458070,Ansley,yea that works for me
1445458073,Monique,hey Hallie there's a cool sign that we imagine is pretty old cuz it looks old
1445458076,Jarod,* let's get a picture of the sign..also never been to frothy monkey (laughing)
1445458079,Monique,well just the style it was drawn in was not the really modern advertising style and this used to be a lunch counter so maybe
1445458082,Jarod,* smells like a barber
1445458085,Hadley,* we waling through?
1445458088,Monique,yep
1445458100,Hadley,but the upstairs is cool like all the balconies and stuff and they're all like little art galleries..it's cool
1445458103,Jarod,* yea very cool
1445458106,Hadley,oh there's oh there's a chapel in this like an elvis like a real elvis chapel you know like the get married like elvis there's one in here you'll you guys will see it
1445458109,Monique,* yea
1445458112,Jarod,* yea
1445458115,Monique,right here
1445458118,Hadley,oh here it is! (laughing)
1445458121,Ansley,ha
1445458124,Hadley,like look inside
1445458127,Monique,every little girls dream right that's exactly where I want to get married
1445458130,Ansley,that's hilarious
1445458133,Hadley,but it's like yea it's really funny
1445458136,Ansley,that's actually hilarious I didn't know that was a real thing that was here
1445458139,Jarod,* there are like three rows of seats seven people can attend
1445458142,Ansley,this is so weird
1445458145,Hadley,anyone want to get spontaneous
1445458148,Ansley,not that spontaneous today
1445458151,Jarod,I'd like my wedding to go please
1445458154,Monique,Amy you don't want to get married?
1445458157,Ansley,nah I'm good.. for awhile
1445458160,Monique,* I think kevin would probably be pretty mad at you if you married me (laughing)
1445458163,Hadley,that's a cool weird old
1445458166,Ansley,hey it's maggies cafe!
1445458169,Monique,where? oh
1445458172,Ansley,right there
1445458175,Hadley,you kind of feel like you're back in a day like this style of the um like it's kind of
1445458178,Ansley,* yea this is weird
1445458160,Ansley,yea and I mean this has been here for awhile cuz it's on this map.. I don't know if it looked the same
1445458163,Hadley,* this is good it's on the walking tour cuz it's you know interesting
1445458166,Jarod,jimbos sushi
1445458169,Ansley,well that was fascinating and new.. and new experiences alright
1445458172,Hadley,* yea that's so funny you guys hadn't been here alright
1445458175,Monique,and then we're going up this way right
1445458178,Jarod,yea now we're just walking
1445458181,Hadley,so now our last step is the courthouse..right?
1445458184,Ansley,yep yep so we're gonna get on union street
1445458187,Hadley,* but in between like starting nowish we would be talking about the march or like music whatever
1445458190,Monique,* yea
1445458193,Ansley,* yes that'd be good
1445458196,Jarod,all of the interesting things we have to say
1445458199,Monique,we gotta figure out how to like divide that up
1445458202,Hadley,* did we lose our posse oh no we still have them
1445458205,Ansley,is that what we are calling them now I like it
1445458208,Monique,yea they are definitely the posse
1445458211,Hadley,they're our bodyguards they're just chilling in the back making sure we're ok
1445458214,Monique,is this is union.. I think this is union I think we want to cross here
1445458217,Ansley,yea
1445458220,Monique,yea? oh it says don't walk should we wait?
1445458223,Jarod,if it's flashing that means you can go..for a time for a time period
1445458226,Hadley,no but its flashing
1445458229,Monique,* oh crap
1445458232,Hadley,until it stops flashing (laughing)
1445458235,Lily,we lost andy
1445458238,Hadley,man down (laughing)
1445458241,Jarod,yea we're going up here right?
1445458244,Ansley,* yea and then we need to cross here
1445458247,Hadley,it's flashing (laughing)
1445458250,Lily,oh right!
1445458253,Monique,and then taking a right?.. right?
1445458256,Ansley,* alright
1445458259,Hadley,yea
1445458262,Jarod,right?.. are we on are we on charlotte? we're on union
1445458265,Monique,* I don't have the map amy?
1445458268,Hadley,* this is..we want to be on union right?
1445458271,Monique,yea
1445458274,Ansley,* yea yea we're on union
1445458277,Jarod,don't we want to get to charlotte
1445458280,Ansley,no we want to go down to what street is this third
1445458283,Lily,(inaudible)
1445458286,Monique,* yea we got a map thanks
1445458289,Ansley,laughing..I was going to say
1445458292,Lily,(inaudible)
1445458298,Jarod,oh ok so ok
1445458301,Hadley,wait where are we now oh yea we were gonna walk this way right and then turn on to third
1445458304,Ansley,* right we're right here
1445458307,Jarod,* yea so we're gonna we're gonna go this way and then make a left
1445458310,Monique,* yea yea
1445458313,Ansley,ok
1445458280,Hadley,anything important jacksons law office that we want to take a picture of anyone andrew jackson..no but not relevant
1445458283,Monique,* I don't think so
1445458286,Ansley,* that's cool but I think we're good..not exactly no
1445458289,Jarod,andrew jacksons law office
1445458292,Hadley,yea exactly interesting for our personal knowledge
1445458295,Ansley,right it's like castranot
1445458298,Hadley,it's like what?
1445458301,Ansley,it's like the department store we saw
1445458304,Hadley,oh yea exactly
1445458307,Ansley,like it's fascinating but not relevant to this
1445458310,Hadley,it's another historic placard up on this corner
1445458313,Ansley,oo good times
1445458316,Hadley,it's actually cool having done the history in like whatever preparing for this and then we see the placards and we're like oh we already knew that like you know what I mean like usually the purpose of those is to educate people but we had done like it's cool that we had done the like we went to those places specifically for that purpose and then there's a memorial placard there
1445458319,Ansley,* right.. right yea.. it definitely is yea.. right
1445458322,Jarod,* (laughing)
1445458325,Ansley,the seeing eye was that relevant to us? I don't think so
1445458328,Hadley,* what the heck
1445458331,Jarod,maybe
1445458334,Monique,what is that placard seeing eye.. worlds
1445458337,Ansley,hey you want to jay walk and find out
1445458340,Monique,no I can read it from here hold on..seeing eye the world famous dog eye training school nah we don't care
1445458343,Ansley,* sorry that was mean (laughing)
1445458346,Jarod,maybe not
1445458349,Hadley,oh no
1445458352,Ansley,there's a plaque for that..that's amazing!
1445458355,Monique,* courthouse!
1445458358,Ansley,yea so this is thiirdd I think
1445458361,Monique,yea
1445458364,Monique,so we should cross and then go up
1445458367,Ansley,yea cross and turn left
1445458370,Hadley,grumpy's bail bonds I love that
1445458373,Ansley,oh that's a real place and not just a billboard interesting
1445458376,Jarod,oh there it is wow
1445458379,Hadley,* the map makes these places look much further apart
1445458382,Monique,yes
1445458385,Ansley,yea it does.. it's also from the nineteen sixtys guys we can't have two (inaudible) for it
1445458388,Monique,well maybe that's like purposeful to make people think nashville's big and cool
1445458391,Hadley,* so huge
1445458394,Ansley,yea probably.. in a way
1445458397,Ansley,in case you wondered there was a dog seeing eye dog training school over there that's why there's a plaque
1445458400,Monique,seems like not a super relevant thing for a plaque you know there are much more historical things
1445458403,Ansley,* things you didn't know
1445458406,Hadley,and then there's the sit ins plaque it's like
1445458409,Ansley,I know I was really confused!
1445458400,Ansley,we were all like the seeing eye
1445458403,Monique,so we can so the courthouse is pretty
1445458406,Hadley,we wanna take it from like this from over here like this angle the picture
1445458409,Ansley,um we can get in front of
1445458412,Monique,maybe there would be prettier
1445458415,Hadley,* actually yea from over there
1445458418,Ansley,yea like at that corner that would be good
1445458421,Ansley,is it bad that I only know this area because of live on the green?
1445458424,Monique,no
1445458427,Ansley,cuz that's where it is right here
1445458430,Monique,yea
1445458433,Jarod,yea that's how I know it
1445458436,Monique,another option would be do we have a picture from that um.. event on the courthouse steps with the mayor
1445458439,Ansley,we do but it's really close up
1445458442,Hadley,you can't tell like where it is
1445458445,Monique,* we can get close up
1445458448,Monique,oh you can't tell where it is
1445458451,Hadley,no it's just people like you can't
1445458454,Ansley,but we should I mean it was on the steps so that would be good
1445458457,Monique,maybe we should go to the steps then
1445458460,Ansley,I've never seen this park in the daylight this is weird
1445458463,Ansley,just to live on the green
1445458466,Hadley,I came here for pride and that's it
1445458469,Monique,yea?
1445458472,Hadley,yea
1445458460,Monique,north carolina pride goes through durham through duke's campus
1445458463,Ansley,* I think I walked here on a date one time to but that was also night
1445458466,Monique,that sounds like a good date
1445458469,Ansley,yea we went to dinner in germantown and then went to the pedestrian bridge and back it was nice.. it was really fun.. didn't last but it was fun
1445458472,Hadley,* that's actually cool yea.. I wanna go I haven't been to the pedestrian bridge
1445458475,Monique,ok so maybe like
1445458478,Ansley,* the pedestrian bridge is awesome
1445458481,Ansley,oh guys this is perfect
1445458484,Monique,yea like this is really pretty
1445458487,Ansley,should we get on the other side so there aren't rando people standing in the middle.. or does it matter
1445458490,Monique,no I don't care about them
1445458493,Jarod,wasn't the other side where the speech was made?
1445458496,Monique,I don't know.. maybe we can take two pictures and then decide
1445458499,Ansley,yea
1445458502,Jarod,here let me see the map
1445458505,Ansley,go for it
1445458508,Jarod,* yea I mean we're we're right here yea that's true
1445458511,Monique,* yea I mean that's where I marked the x but I don't know specifically if that's
1445458514,Hadley,yea
1445458517,Monique,here's the sheriffs office and jail right here
1445458520,Hadley,but you would think that it happened like on the steps like I don't know like this is the front that's the facade of the
1445458523,Monique,* yea these are like the main steps that's just kind of like where I marked and I don't know if that x is actually where it happened
1445458526,Jarod,* yea you would think you would think
1445458529,Ansley,right
1445458520,Monique,ok so then should we go back
1445458523,Ansley,is there any sort of memorial or maker?
1445458526,Hadley,well I'm looking at these
1445458529,Ansley,yea what are these?
1445458532,Hadley,I don't know.. but there's kind of too many to.. poll tax.. fancy groceries
1445458535,Ansley,* bless you
1445458538,Monique,liquor
1445458541,Monique,thirty three
1445458544,Ansley,* sorry I stopped to read that one
1445458547,Hadley,* so maybe we can make them watch the middle of the field and that's where the picture of the mayor's thing is so it makes you feel like you're there
1445458550,Monique,* uh huh
1445458553,Monique,yea
1445458556,Ansley,(laughing) oh
1445458559,Ansley,do all of these have things on them?
1445458580,Jarod,this space feels soo much different with live on the green like it feels huge
1445458583,Lily,it feels really small and crowded?
1445458586,Jarod,i don't know like I always thought this would be bigger
1445458589,Lily,oh you mean it seems huge because of the stage
1445458592,Jarod,yea cuz of the people and the stage and like I don't know
1445458595,Lily,(inaudible)
1445458598,Jarod,yea like over there
1445458601,Monique,none of these are interesting
1445458604,Ansley,none of these are relevant?
1445458607,Monique,they're all pre like nineteen thirty
1445458610,Ansley,ahh dang
1445458613,Lily,did I ruin the picture with my
1445458616,Hadley,no they're all in it
1445458619,Jarod,uh yeah like over there
1445458622,Monique,I mean they're like interesting but they're not
1445458625,Ansley,there's got to be should we walk up to the steps and see if there's an actual plaque of some sort don't know if there is
1445458628,Monique,I doubt there is I bet there's probably been a lot of historic things.. but yea we could definitely check.. we might as well
1445458631,Ansley,* I mean we're here we might as well check..cuz I feel like you're right but.. you never know we didn't expect it at other places
1445458634,Monique,* yea
1445458637,Lily,oh they turned off those fountains that were here
1445458640,Lily,lara isn't that where fountains were or right down the stairs?
1445458635,Lily,right down the stairs you (inaudible) eightyfive degrees
1445458638,Lily,is it eighty five? (inaudible)
1445458641,Lily,no it's like eighty two (inaudible)
1445458644,Lily,anything over eighty two (inaudible)
1445458647,Ansley,man this feels a lot smaller than live on the green! I don't know how they fit this many people here
1445458650,Monique,magic
1445458653,Ansley,that's insane
1445458656,Hadley,where's the map
1445458659,Ansley,jake you have the map (laughing)
1445458662,Hadley,so are we done?
1445458665,Monique,so the map has two jails marked there's we had one more there's a jail I mean there's one up here
1445458668,Hadley,* yea like there's one on the other side of the building
1445458671,Jarod,* yea the jails the jails over there
1445458674,Monique,we can do that one I mean she didn't specify so I don't know which one is.. is correct
1445458677,Hadley,* yea yea
1445458680,Ansley,so which one was the one they were in.. is there a way to know that?
1445458683,Lily,just so you know in ten minutes we probably need to start walking back
1445458686,Ansley,ok
1445458689,Monique,yea..so let's just go around the building
1445458692,Hadley,* so let's just go around and then
1445458695,Jarod,yea let's do it.. did someone take a picture of it
1445458698,Monique,and we can even walk up close to it.. and there might be a plaque on it you know
1445458701,Ansley,* cuz if we finished here that would be fine
1445458704,Lily,you could even leave livetrekker on until you get back to the.. library or the civil rights room in case that's something you want to include
1445458707,Monique,* yea that be smart
1445458710,Ansley,* ok that's a good idea
1445458713,Hadley,* oh we should
1445458716,Lily,it's probably harder to add a line but easier to take them away
1445458719,Monique,sure
1445458722,Ansley,right
1445458725,Lily,right you can't add lines but you can take them away
1445458728,Ansley,so we might as well do that
1445458700,Hadley,BUT we could we did stop at the library so we could just say go in the library like there like if we want to include the civil rights room which we should then we could just say go in
1445458703,Monique,* yea.. for sure
1445458706,Ansley,guys this building is freaking huge.. it is huge it's so pretty
1445458709,Monique,* yes it's beautiful
1445458712,Hadley,it is actually it looks really small but when you get closer it's kinda
1445458715,Ansley,I know when you get closer it's like ginormous
1445458718,Monique,I like the fountains
1445458721,Ansley,HEY look a plaque! I'm pretty sure that says eighteen that says nineteen sixty
1445458724,Hadley,it says
1445458727,Jarod,nineteen fifty or sixty
1445458730,Ansley,yea buddy!
1445458733,Jarod,the quickest way will probably be to walk through this building
1445458736,Ansley,* HEY look religion!
1445458739,Hadley,look what?
1445458742,Monique,tightening our themes!
1445458745,Ansley,I said look religion but what..what I meant was look at bible verse (laughing) but no that was one of our themes so this is perfect..YES!
1445458748,Hadley,yea bombed
1445458751,Jarod,this is perfect
1445458754,Hadley,boom nashville thanks
1445458757,Ansley,I knew there would be a plaque.. this is really cool actually
1445458760,Ansley,I like it this memorial comemmorates the civility of those demonstrators
1445458760,Monique,they make it sound like segregation ended like right at that moment though which is not the case
1445458763,Ansley,it's not but it more or less did because one of the things in my oral history that they talked about was how unique it is was that in nashville desegregation didn't start with a courtcase it started with a community descision and the mayor talking on the steps
1445458766,Hadley,* but it is
1445458769,Monique,* uh huh
1445458772,Ansley,so it is it it like was kind of the end of segregation.. not literally but essentially
1445458775,Monique,* uh huh yea
1445458778,Monique,alright so let's walk around and see if there's still something about the sheriffs office slash jail location.. and then head back
1445458781,Hadley,I'm really impressed about like nashville's effort to like document these things
1445458784,Ansley,* yea but actually
1445458787,Hadley,because we are looking at it from a specific lens.. there are so many other things that have happened in nashville that like nashville's kind of like famous for the civil rights movement right but I don't know I wasn't expecting it to be as.. placardized as it is
1445458790,Ansley,* as complete as it is?
1445458820,Hadley,the first duty of society is justice
1445458823,Ansley,woah
1445458826,Hadley,is that a jail or what is it?
1445458829,Monique,the what?
1445458832,Hadley,it's like a line
1445458835,Ansley,oh!
1445458838,Ansley,ok so this is a municipal building
1445458841,Hadley,but wasn't it like?
1445458844,Monique,here's a place for it right there
1445458847,Hadley,perfect
1445458850,Monique,metropolitan justice center
1445458853,Ansley,so we can do kind of a loop around the whole capitol
1445458856,Hadley,and then head back?
1445458859,Ansley,yea
1445458862,Ansley,* and we could really just take
1445458865,Monique,* that's funny it looks like quincy's market in boston
1445458868,Jarod,isn't it funny that the quote on the grumpy's bail bonds thing is free at last?
1445458871,Ansley,* yea
1445458874,Monique,* yea
1445458877,Ansley,we could even just take uh it would probably be a better picture from this side of the street if we don't want to cross it
1445458880,Hadley,I don't think we should cross it it's not really necessary
1445458883,Monique,* yea
1445458886,Ansley,no I agree
1445458880,Hadley,that quote's cool
1445458883,Ansley,that is cool
1445458886,Jarod,yea
1445458889,Ansley,I don't know what that building is
1445458892,Hadley,I don't either
1445458895,Monique,the first studio society is justice
1445458898,Ansley,yea what building is that do you know
1445458901,Hadley,* yea
1445458904,Monique,I don't know I'm intrigued
1445458907,Ansley,* well now we're curious
1445458910,Hadley,justice department
1445458913,Monique,well it looks like down here city market house
1445458916,Ansley,that's what that is right across the street
1445458919,Monique,* yea
1445458922,Hadley,I wonder if it's that the
1445458925,Monique,* I don't think so cuz it's behind market
1445458928,Ansley,* no it's right back here.. but that was just a parking lot in nineteen sixty
1445458931,Hadley,* yea you're right
1445458934,Monique,yea that's cool though
1445458937,Lily,what was?
1445458940,Ansley,the building that says um the first studio society is justice or whatever it says
1445458943,Lily,are all your go pros working?
1445458946,Hadley,I sense a placard
1445458940,Ansley,that was probably weird because I stared at it for awhile
1445458943,Lily,(inaudible) we have these shots (inaudible)
1445458946,Ansley,perfect (laughing)
1445458949,Monique,we looking for a placard or?
1445458952,Hadley,well this is the
1445458955,Monique,oh yeah
1445458958,Hadley,yeah this is what we were looking for originally
1445458961,Monique,* uh huh
1445458964,Jarod,* uh huh
1445458967,Ansley,oh perfect
1445458970,Monique,well that makes sense the original building
1445458973,Ansley,yea
1445458976,Ansley,this is relevant to if we want to talk about who looby was
1445458979,Monique,* I see a placard
1445458982,Monique,* yea
1445458985,Jarod,* yea
1445458988,Hadley,* yea
1445458991,Jarod,I think I think we should definitely mention him.. he was such a big part of it
1445458994,Ansley,* yea I mean his house
1445458997,Hadley,* you can't not yea
1445459000,Monique,* yea
1445459003,Monique,ok
1445459006,Hadley,* alright should we head back
1445459009,Ansley,alright are we good.. to the library
1445459012,Monique,I think we're good I see a placard over there and I'm curious about what it is
1445459015,Hadley,for sure wanting to read a placard again
1445459018,Ansley,* yay another one! (laughing)
1445459021,Monique,huh?
1445459024,Hadley,I'm down to read more placards
1445459027,Monique,wait can we get a picture of the sign on that building also
1445459030,Ansley,the first studio society what building is that?
1445459033,Monique,I don't know but it looks like it was built post nineteen sixty
1445459036,Ansley,yea
1445459039,Hadley,yea it does let's see let's see let's see what it is
1445459042,Monique,* but it's interesting that that's.. to juxtapose those two I think is really interesting
